20.833333	5.000000	0.250000   10  139.5   20.3	32	   0.0    0.0  238.213 249.189 258.697 266.612 272.901 277.614 280.873 282.856 283.773 283.846 283.295 282.319 281.092 279.754 278.414 277.149 276.010 275.023 274.199 273.534 273.018 272.631 272.354 272.166 272.046 271.976 271.939 271.924 271.919 271.918 271.918 271.918
20.833333	5.000000	0.250000   11  137.3   17.3	32	   0.0    0.0  238.801 249.890 259.506 267.521 273.899 278.690 282.015 284.050 285.006 285.108 284.574 283.607 282.381 281.040 279.693 278.418 277.268 276.270 275.436 274.762 274.237 273.843 273.561 273.368 273.244 273.171 273.133 273.116 273.110 273.109 273.109 273.109
20.833333	5.000000	0.250000   12  116.0   20.9	32	   0.0    0.0  248.264 260.967 271.347 279.263 284.778 288.123 289.642 289.731 288.785 287.164 285.172 283.043 280.950 279.010 277.293 275.832 274.634 273.689 272.973 272.456 272.105 271.888 271.773 271.732 271.741 271.778 271.828 271.876 271.914 271.934 271.935 271.935
20.833333	5.000000	0.250000   13  118.8   19.1	32	   0.0    0.0  246.913 259.391 269.710 277.726 283.473 287.138 289.016 289.459 288.833 287.480 285.695 283.716 281.723 279.840 278.148 276.688 275.476 274.505 273.759 273.209 272.827 272.580 272.438 272.374 272.364 272.385 272.423 272.462 272.494 272.512 272.513 272.513
20.833333	5.000000	0.250000   14  124.7   22.9	32	   0.0    0.0  243.104 254.903 264.852 272.814 278.785 282.885 285.329 286.390 286.368 285.558 284.229 282.608 280.879 279.177 277.594 276.188 274.988 274.001 273.219 272.623 272.189 271.890 271.700 271.592 271.543 271.533 271.545 271.565 271.585 271.596 271.597 271.597
20.833333	5.000000	0.250000   15  113.4   27.9	32	   0.0    0.0  247.617 260.128 270.207 277.732 282.801 285.692 286.788 286.514 285.283 283.458 281.333 279.133 277.017 275.088 273.405 271.991 270.847 269.957 269.294 268.824 268.516 268.334 268.248 268.231 268.257 268.308 268.368 268.423 268.465 268.487 268.488 268.488
20.833333	5.000000	0.250000   16  121.4   22.0	32	   0.0    0.0  244.447 256.470 266.508 274.424 280.231 284.079 286.219 286.960 286.632 285.552 283.999 282.205 280.351 278.567 276.938 275.513 274.315 273.343 272.585 272.018 271.613 271.344 271.180 271.096 271.068 271.075 271.100 271.130 271.156 271.171 271.171 271.171
20.833333	5.000000	0.250000   17  121.1   27.5	32	   0.0    0.0  243.750 255.616 265.479 273.205 278.818 282.479 284.449 285.046 284.602 283.437 281.828 280.004 278.139 276.359 274.745 273.342 272.168 271.222 270.487 269.942 269.557 269.304 269.154 269.081 269.061 269.074 269.104 269.138 269.166 269.182 269.182 269.182
20.833333	5.000000	0.250000   18  116.2   24.4	32	   0.0    0.0  246.415 258.769 268.927 276.753 282.293 285.751 287.435 287.712 286.953 285.501 283.651 281.636 279.629 277.750 276.072 274.634 273.447 272.503 271.782 271.256 270.894 270.664 270.537 270.485 270.484 270.512 270.555 270.598 270.632 270.651 270.651 270.651
20.833333	5.000000	0.250000   19  119.8   24.8	32	   0.0    0.0  244.787 256.851 266.863 274.685 280.344 284.010 285.952 286.501 286.000 284.775 283.110 281.235 279.329 277.515 275.875 274.453 273.267 272.312 271.573 271.026 270.642 270.391 270.244 270.173 270.156 270.172 270.205 270.240 270.269 270.286 270.286 270.286
20.833333	5.000000	0.250000   20  133.4   11.5	32	   0.0    0.0  241.937 253.581 263.571 271.770 278.149 282.783 285.830 287.511 288.077 287.787 286.890 285.606 284.120 282.576 281.081 279.708 278.499 277.476 276.640 275.981 275.482 275.120 274.871 274.712 274.619 274.572 274.556 274.556 274.562 274.566 274.566 274.566
20.833333	5.000000	0.250000   21  132.8   16.5	32	   0.0    0.0  241.418 252.958 262.850 270.959 277.258 281.824 284.816 286.454 286.988 286.678 285.770 284.483 282.998 281.460 279.974 278.612 277.414 276.401 275.574 274.924 274.432 274.076 273.832 273.676 273.586 273.542 273.527 273.527 273.534 273.539 273.539 273.539
20.833333	5.000000	0.250000   22  127.5   13.6	32	   0.0    0.0  243.180 255.033 265.126 273.314 279.581 284.022 286.821 288.226 288.515 287.968 286.848 285.381 283.754 282.110 280.550 279.142 277.921 276.902 276.081 275.445 274.971 274.636 274.413 274.277 274.205 274.176 274.174 274.184 274.196 274.205 274.205 274.205
20.833333	5.000000	0.250000   23  130.8   13.6	32	   0.0    0.0  242.198 253.882 263.881 272.056 278.382 282.941 285.899 287.484 287.957 287.582 286.612 285.270 283.739 282.164 280.650 279.267 278.057 277.037 276.207 275.557 275.068 274.716 274.476 274.325 274.239 274.199 274.187 274.190 274.199 274.204 274.205 274.205
20.833333	5.000000	0.250000   24  132.1   19.2	32	   0.0    0.0  241.137 252.610 262.414 270.415 276.592 281.027 283.889 285.404 285.829 285.427 284.446 283.106 281.587 280.029 278.536 277.175 275.986 274.986 274.175 273.540 273.063 272.721 272.490 272.344 272.263 272.226 272.217 272.221 272.230 272.236 272.237 272.237
20.833333	5.000000	0.250000   25  126.3   20.0	32	   0.0    0.0  242.966 254.748 264.707 272.704 278.733 282.907 285.432 286.575 286.629 285.884 284.608 283.028 281.327 279.641 278.067 276.663 275.460 274.467 273.677 273.073 272.630 272.323 272.125 272.011 271.956 271.942 271.950 271.969 271.986 271.997 271.997 271.997
20.833333	5.000000	0.250000   26  130.2   21.2	32	   0.0    0.0  241.359 252.866 262.678 270.662 276.799 281.177 283.970 285.411 285.765 285.298 284.262 282.877 281.324 279.744 278.237 276.869 275.679 274.682 273.876 273.248 272.778 272.444 272.219 272.080 272.004 271.972 271.966 271.973 271.984 271.991 271.991 271.991
20.833333	5.000000	0.250000   27  119.1   16.1	32	   0.0    0.0  246.877 259.369 269.748 277.869 283.755 287.577 289.614 290.207 289.709 288.459 286.751 284.824 282.861 280.991 279.299 277.831 276.605 275.618 274.853 274.286 273.887 273.626 273.472 273.397 273.378 273.394 273.426 273.462 273.492 273.508 273.509 273.509
20.833333	5.000000	0.250000   28  122.2   15.2	32	   0.0    0.0  245.984 258.321 268.636 276.782 282.770 286.752 288.981 289.773 289.464 288.378 286.803 284.978 283.087 281.263 279.597 278.138 276.909 275.911 275.132 274.548 274.131 273.852 273.682 273.593 273.562 273.568 273.592 273.623 273.649 273.663 273.664 273.664
20.833333	5.000000	0.250000   29  125.2   16.7	32	   0.0    0.0  243.939 255.904 266.000 274.082 280.148 284.318 286.806 287.892 287.878 287.064 285.722 284.084 282.335 280.611 279.008 277.584 276.368 275.368 274.574 273.970 273.529 273.226 273.032 272.922 272.872 272.861 272.873 272.893 272.913 272.924 272.925 272.925
20.833333	5.000000	0.250000   30  152.5   21.9	32	   0.0    0.0  233.187 243.340 252.326 260.040 266.436 271.527 275.378 278.098 279.827 280.723 280.952 280.675 280.041 279.179 278.200 277.189 276.210 275.307 274.508 273.824 273.259 272.806 272.454 272.189 271.997 271.864 271.774 271.717 271.684 271.669 271.669 271.669
20.833333	5.000000	0.250000   31  160.2   25.8	32	   0.0    0.0  230.267 239.946 248.578 256.069 262.373 267.493 271.477 274.412 276.411 277.608 278.145 278.165 277.801 277.174 276.388 275.528 274.661 273.835 273.081 272.419 271.856 271.393 271.022 270.734 270.517 270.359 270.249 270.175 270.131 270.110 270.109 270.109
20.833333	5.000000	0.250000   32  152.1   30.6	32	   0.0    0.0  230.916 240.670 249.284 256.659 262.756 267.591 271.230 273.781 275.382 276.188 276.358 276.050 275.407 274.553 273.594 272.610 271.662 270.792 270.024 269.370 268.831 268.400 268.068 267.819 267.640 267.515 267.433 267.381 267.351 267.338 267.337 267.337
20.833333	5.000000	0.250000   33  155.1   24.7	32	   0.0    0.0  232.108 242.072 250.889 258.456 264.731 269.726 273.505 276.176 277.875 278.758 278.986 278.718 278.099 277.257 276.298 275.308 274.348 273.463 272.678 272.007 271.452 271.006 270.660 270.400 270.211 270.079 269.991 269.935 269.903 269.888 269.887 269.887
20.833333	5.000000	0.250000   34  154.7   28.9	32	   0.0    0.0  231.119 240.912 249.573 257.003 263.159 268.057 271.761 274.375 276.036 276.896 277.113 276.845 276.232 275.401 274.457 273.482 272.538 271.668 270.897 270.238 269.692 269.255 268.916 268.661 268.476 268.346 268.260 268.205 268.174 268.159 268.159 268.159
20.833333	5.000000	0.250000   35  152.6   26.4	32	   0.0    0.0  232.081 242.041 250.850 258.409 264.674 269.657 273.425 276.085 277.773 278.646 278.865 278.589 277.964 277.117 276.156 275.163 274.202 273.317 272.533 271.863 271.308 270.864 270.519 270.260 270.072 269.941 269.854 269.798 269.766 269.752 269.751 269.751
20.833333	5.000000	0.250000   36  168.3   29.2	32	   0.0    0.0  227.410 236.640 244.929 252.191 258.382 263.500 267.579 270.686 272.915 274.377 275.194 275.490 275.384 274.988 274.399 273.700 272.956 272.219 271.525 270.897 270.349 269.885 269.503 269.198 268.961 268.783 268.654 268.565 268.510 268.483 268.482 268.482
20.833333	5.000000	0.250000   37  176.2   31.9	32	   0.0    0.0  224.859 233.699 241.681 248.730 254.802 259.890 264.020 267.245 269.644 271.311 272.351 272.874 272.986 272.790 272.377 271.824 271.198 270.551 269.921 269.335 268.810 268.354 267.971 267.657 267.407 267.214 267.071 266.971 266.907 266.876 266.875 266.875
20.833333	5.000000	0.250000   38  169.9   38.0	32	   0.0    0.0  223.976 232.657 240.447 247.271 253.089 257.901 261.741 264.671 266.779 268.170 268.955 269.252 269.170 268.814 268.274 267.628 266.938 266.251 265.603 265.015 264.500 264.063 263.703 263.414 263.189 263.020 262.897 262.812 262.759 262.733 262.733 262.733
20.833333	5.000000	0.250000   39  171.6   31.7	32	   0.0    0.0  225.777 234.743 242.796 249.855 255.877 260.861 264.840 267.879 270.067 271.512 272.330 272.641 272.560 272.194 271.638 270.970 270.257 269.547 268.877 268.269 267.736 267.284 266.911 266.613 266.380 266.205 266.077 265.989 265.934 265.908 265.907 265.907
20.833333	5.000000	0.250000   40  172.1   36.0	32	   0.0    0.0  224.343 233.084 240.934 247.818 253.695 258.564 262.457 265.436 267.589 269.019 269.837 270.161 270.101 269.761 269.232 268.593 267.906 267.220 266.569 265.978 265.459 265.018 264.653 264.360 264.131 263.958 263.832 263.745 263.690 263.664 263.663 263.663
20.833333	5.000000	0.250000   41  169.4   33.7	32	   0.0    0.0  225.770 234.736 242.788 249.846 255.867 260.850 264.828 267.866 270.053 271.497 272.315 272.625 272.544 272.177 271.621 270.953 270.240 269.530 268.860 268.252 267.719 267.267 266.894 266.596 266.363 266.188 266.060 265.973 265.918 265.891 265.891 265.891
20.833333	5.000000	0.250000   42  153.3   40.2	32	   0.0    0.0  226.923 236.015 244.042 250.917 256.607 261.129 264.543 266.950 268.475 269.261 269.455 269.200 268.628 267.855 266.978 266.073 265.197 264.389 263.674 263.062 262.556 262.151 261.836 261.600 261.428 261.308 261.228 261.178 261.149 261.135 261.135 261.135
20.833333	5.000000	0.250000   43  162.6   44.5	32	   0.0    0.0  222.442 230.856 238.334 244.804 250.233 254.630 258.042 260.547 262.246 263.255 263.698 263.697 263.369 262.817 262.130 261.381 260.628 259.910 259.257 258.684 258.197 257.796 257.475 257.227 257.040 256.904 256.809 256.746 256.708 256.690 256.689 256.689
20.833333	5.000000	0.250000   44  159.4   44.7	32	   0.0    0.0  222.544 230.971 238.456 244.926 250.348 254.733 258.127 260.610 262.286 263.271 263.691 263.669 263.322 262.754 262.054 261.296 260.536 259.814 259.159 258.585 258.098 257.699 257.380 257.134 256.949 256.815 256.722 256.660 256.623 256.605 256.605 256.605
20.833333	5.000000	0.250000   45  154.4   49.9	32	   0.0    0.0  220.339 228.408 235.513 241.585 246.598 250.573 253.569 255.676 257.006 257.686 257.846 257.611 257.099 256.410 255.631 254.827 254.050 253.334 252.700 252.158 251.710 251.351 251.072 250.863 250.711 250.605 250.534 250.490 250.464 250.452 250.452 250.452
20.833333	5.000000	0.250000   46  155.9   42.7	32	   0.0    0.0  225.169 233.979 241.751 248.402 253.903 258.270 261.565 263.885 265.352 266.105 266.286 266.033 265.475 264.723 263.872 262.993 262.144 261.362 260.669 260.076 259.587 259.194 258.890 258.661 258.495 258.380 258.303 258.254 258.226 258.213 258.212 258.212
20.833333	5.000000	0.250000   47  156.5   47.2	32	   0.0    0.0  222.287 230.649 238.019 244.322 249.532 253.667 256.786 258.982 260.372 261.086 261.259 261.021 260.495 259.784 258.978 258.147 257.342 256.600 255.942 255.380 254.915 254.542 254.253 254.035 253.877 253.767 253.694 253.647 253.620 253.608 253.607 253.607
20.833333	5.000000	0.250000   48  148.8   44.7	32	   0.0    0.0  225.210 234.002 241.702 248.227 253.550 257.700 260.750 262.811 264.020 264.529 264.488 264.045 263.330 262.457 261.517 260.581 259.699 258.905 258.216 257.639 257.171 256.805 256.528 256.325 256.184 256.089 256.029 255.994 255.975 255.966 255.966 255.966
20.833333	5.000000	0.250000   49  153.0   45.0	32	   0.0    0.0  224.385 233.063 240.694 247.200 252.552 256.771 259.924 262.110 263.458 264.105 264.199 263.876 263.265 262.477 261.603 260.714 259.864 259.087 258.405 257.826 257.351 256.974 256.684 256.468 256.314 256.208 256.139 256.096 256.071 256.060 256.060 256.060
20.833333	5.000000	0.250000   50  163.1   28.5	32	   0.0    0.0  228.901 238.351 246.778 254.092 260.248 265.252 269.150 272.025 273.989 275.171 275.709 275.741 275.397 274.795 274.036 273.203 272.360 271.556 270.821 270.175 269.625 269.171 268.808 268.525 268.312 268.157 268.047 267.975 267.931 267.910 267.909 267.909
20.833333	5.000000	0.250000   51  164.0   33.8	32	   0.0    0.0  227.059 236.208 244.368 251.454 257.425 262.285 266.080 268.890 270.819 271.993 272.543 272.601 272.292 271.730 271.011 270.217 269.410 268.637 267.928 267.303 266.769 266.327 265.972 265.695 265.486 265.332 265.224 265.152 265.108 265.087 265.086 265.086
20.833333	5.000000	0.250000   52  157.5   31.0	32	   0.0    0.0  228.972 238.426 246.834 254.107 260.202 265.127 268.932 271.707 273.567 274.648 275.091 275.037 274.621 273.959 273.154 272.287 271.423 270.606 269.867 269.222 268.678 268.232 267.878 267.606 267.402 267.256 267.154 267.087 267.047 267.028 267.027 267.027
20.833333	5.000000	0.250000   53  160.8   31.1	32	   0.0    0.0  228.666 238.074 246.454 253.717 259.820 264.769 268.612 271.434 273.348 274.485 274.984 274.982 274.612 273.989 273.216 272.374 271.527 270.721 269.988 269.346 268.800 268.352 267.994 267.716 267.508 267.356 267.250 267.180 267.138 267.118 267.117 267.117
20.833333	5.000000	0.250000   54  165.6   37.9	32	   0.0    0.0  224.892 233.696 241.550 248.376 254.134 258.832 262.510 265.245 267.137 268.302 268.867 268.956 268.688 268.172 267.501 266.752 265.986 265.248 264.570 263.969 263.453 263.026 262.681 262.410 262.205 262.054 261.947 261.875 261.831 261.810 261.809 261.809
20.833333	5.000000	0.250000   55  165.0   41.9	32	   0.0    0.0  223.383 231.948 239.580 246.202 251.781 256.322 259.869 262.498 264.308 265.412 265.935 265.999 265.719 265.202 264.537 263.801 263.050 262.330 261.668 261.084 260.584 260.170 259.837 259.577 259.379 259.234 259.132 259.063 259.022 259.002 259.001 259.001
20.833333	5.000000	0.250000   56  163.1   39.8	32	   0.0    0.0  224.478 233.214 240.999 247.754 253.444 258.074 261.688 264.365 266.204 267.323 267.849 267.907 267.615 267.081 266.398 265.643 264.875 264.138 263.462 262.866 262.357 261.935 261.596 261.331 261.131 260.984 260.880 260.811 260.769 260.749 260.748 260.748
20.833333	5.000000	0.250000   57  154.9   32.7	32	   0.0    0.0  229.409 238.911 247.308 254.507 260.468 265.207 268.788 271.314 272.916 273.742 273.948 273.682 273.085 272.277 271.360 270.413 269.497 268.652 267.904 267.265 266.736 266.312 265.983 265.736 265.557 265.432 265.348 265.296 265.265 265.251 265.251 265.251
20.833333	5.000000	0.250000   58  156.1   37.7	32	   0.0    0.0  227.226 236.371 244.456 251.392 257.146 261.731 265.208 267.675 269.255 270.089 270.324 270.102 269.556 268.801 267.936 267.037 266.163 265.354 264.634 264.017 263.505 263.093 262.772 262.529 262.353 262.228 262.145 262.092 262.061 262.046 262.046 262.046
20.833333	5.000000	0.250000   59  153.0   34.8	32	   0.0    0.0  229.058 238.499 246.837 253.977 259.884 264.572 268.108 270.593 272.161 272.960 273.143 272.862 272.254 271.440 270.520 269.574 268.660 267.820 267.076 266.442 265.919 265.500 265.175 264.932 264.756 264.633 264.552 264.501 264.471 264.458 264.457 264.457
20.833333	5.000000	0.250000   60  162.3   36.0	32	   0.0    0.0  226.691 235.779 243.880 250.910 256.830 261.644 265.398 268.172 270.072 271.222 271.754 271.798 271.481 270.913 270.192 269.399 268.594 267.824 267.119 266.498 265.969 265.531 265.180 264.906 264.700 264.549 264.442 264.371 264.328 264.308 264.307 264.307
20.833333	5.000000	0.250000   61  159.8   37.8	32	   0.0    0.0  226.874 235.969 244.023 250.950 256.714 261.329 264.850 267.372 269.013 269.911 270.207 270.042 269.545 268.832 268.000 267.125 266.268 265.469 264.755 264.139 263.624 263.208 262.881 262.633 262.451 262.321 262.233 262.177 262.143 262.128 262.127 262.127
20.833333	5.000000	0.250000   62  110.0   35.5	32	   0.0    0.0  246.660 258.889 268.531 275.495 279.942 282.215 282.755 282.025 280.451 278.392 276.129 273.867 271.746 269.851 268.226 266.884 265.817 265.001 264.407 263.999 263.743 263.605 263.555 263.565 263.613 263.680 263.750 263.812 263.859 263.883 263.884 263.884
20.833333	5.000000	0.250000   63  118.0   43.1	32	   0.0    0.0  236.899 247.414 256.005 262.575 267.182 270.012 271.336 271.470 270.733 269.417 267.775 266.003 264.250 262.616 261.163 259.923 258.903 258.096 257.483 257.038 256.736 256.547 256.446 256.408 256.413 256.443 256.484 256.524 256.556 256.573 256.573 256.573
20.833333	5.000000	0.250000   64  107.0   42.9	32	   0.0    0.0  243.536 255.097 264.084 270.438 274.352 276.194 276.417 275.479 273.794 271.701 269.460 267.259 265.221 263.418 261.887 260.634 259.647 258.901 258.365 258.004 257.785 257.675 257.645 257.669 257.726 257.798 257.871 257.935 257.982 258.007 258.007 258.007
20.833333	5.000000	0.250000   65  109.5   41.7	32	   0.0    0.0  243.384 254.929 263.935 270.338 274.320 276.237 276.531 275.654 274.016 271.957 269.740 267.552 265.519 263.718 262.183 260.925 259.931 259.179 258.636 258.269 258.045 257.930 257.895 257.916 257.970 258.040 258.112 258.175 258.221 258.246 258.246 258.246
20.833333	5.000000	0.250000   66  117.6   37.4	32	   0.0    0.0  241.255 252.573 261.821 268.887 273.832 276.857 278.258 278.380 277.570 276.145 274.374 272.472 270.593 268.846 267.295 265.972 264.886 264.027 263.375 262.903 262.582 262.383 262.276 262.237 262.243 262.276 262.320 262.363 262.397 262.415 262.416 262.416
20.833333	5.000000	0.250000   67  113.9   42.1	32	   0.0    0.0  240.005 251.050 259.985 266.711 271.310 274.007 275.118 275.003 274.013 272.466 270.624 268.692 266.814 265.090 263.576 262.298 261.258 260.444 259.834 259.399 259.110 258.936 258.850 258.828 258.846 258.888 258.938 258.985 259.021 259.041 259.042 259.042
20.833333	5.000000	0.250000   68  110.2   38.6	32	   0.0    0.0  244.220 256.006 265.389 272.275 276.789 279.228 279.984 279.480 278.117 276.241 274.126 271.980 269.943 268.107 266.520 265.200 264.142 263.326 262.726 262.308 262.041 261.890 261.827 261.826 261.864 261.921 261.985 262.042 262.085 262.108 262.108 262.108
20.833333	5.000000	0.250000   69  114.4   39.0	32	   0.0    0.0  241.657 253.014 262.202 269.118 273.844 276.612 277.750 277.627 276.608 275.018 273.127 271.144 269.219 267.452 265.900 264.591 263.526 262.693 262.068 261.622 261.326 261.149 261.061 261.038 261.057 261.099 261.151 261.199 261.236 261.256 261.257 261.257
20.833333	5.000000	0.250000   70  127.3   49.7	32	   0.0    0.0  228.381 237.532 245.192 251.281 255.815 258.900 260.708 261.454 261.370 260.684 259.603 258.303 256.925 255.573 254.320 253.209 252.264 251.489 250.876 250.411 250.075 249.845 249.701 249.621 249.587 249.583 249.596 249.615 249.631 249.641 249.642 249.642
20.833333	5.000000	0.250000   71  143.1   54.2	32	   0.0    0.0  219.891 227.843 234.725 240.469 245.063 248.549 251.011 252.570 253.365 253.548 253.268 252.661 251.851 250.938 250.002 249.102 248.279 247.555 246.943 246.441 246.046 245.745 245.524 245.370 245.268 245.205 245.169 245.151 245.142 245.139 245.139 245.139
20.833333	5.000000	0.250000   72  129.8   57.3	32	   0.0    0.0  220.911 228.933 235.692 241.122 245.238 248.119 249.901 250.755 250.869 250.430 249.614 248.572 247.429 246.282 245.198 244.222 243.378 242.676 242.113 241.679 241.358 241.132 240.985 240.896 240.852 240.837 240.839 240.849 240.859 240.866 240.866 240.866
20.833333	5.000000	0.250000   73  134.6   55.0	32	   0.0    0.0  223.433 231.846 238.971 244.735 249.145 252.277 254.262 255.273 255.499 255.132 254.354 253.322 252.168 250.994 249.875 248.858 247.973 247.232 246.632 246.166 245.818 245.570 245.405 245.303 245.248 245.225 245.222 245.229 245.237 245.243 245.243 245.243
20.833333	5.000000	0.250000   74  126.6   52.4	32	   0.0    0.0  228.241 237.369 245.012 251.087 255.611 258.691 260.497 261.244 261.162 260.480 259.403 258.108 256.734 255.385 254.135 253.027 252.084 251.310 250.699 250.235 249.899 249.669 249.525 249.445 249.411 249.407 249.420 249.438 249.455 249.465 249.465 249.465
20.833333	5.000000	0.250000   75  132.8   52.7	32	   0.0    0.0  224.074 232.583 239.787 245.612 250.064 253.219 255.214 256.222 256.437 256.054 255.256 254.205 253.032 251.841 250.707 249.679 248.784 248.036 247.431 246.962 246.611 246.363 246.197 246.095 246.041 246.019 246.016 246.024 246.033 246.039 246.039 246.039
20.833333	5.000000	0.250000   76  102.7   50.9	32	   0.0    0.0  240.092 250.838 258.799 264.016 266.813 267.673 267.119 265.629 263.597 261.327 259.040 256.883 254.948 253.282 251.902 250.799 249.954 249.336 248.911 248.642 248.498 248.445 248.459 248.515 248.594 248.680 248.763 248.832 248.882 248.908 248.909 248.909
20.833333	5.000000	0.250000   77  115.0   58.7	32	   0.0    0.0  224.648 233.093 239.888 244.984 248.455 250.477 251.291 251.167 250.372 249.148 247.695 246.171 244.692 243.334 242.142 241.136 240.319 239.680 239.203 238.864 238.640 238.507 238.443 238.428 238.446 238.481 238.522 238.561 238.590 238.606 238.606 238.606
20.833333	5.000000	0.250000   78   99.7   58.3	32	   0.0    0.0  232.767 242.200 249.078 253.474 255.712 256.248 255.560 254.078 252.151 250.047 247.954 246.001 244.262 242.776 241.554 240.586 239.851 239.319 238.958 238.737 238.624 238.591 238.615 238.674 238.751 238.834 238.912 238.977 239.023 239.048 239.048 239.048
20.833333	5.000000	0.250000   79  105.8   57.4	32	   0.0    0.0  233.521 243.179 250.454 255.358 258.130 259.153 258.861 257.669 255.934 253.938 251.892 249.938 248.169 246.635 245.354 244.324 243.528 242.941 242.532 242.269 242.122 242.063 242.065 242.109 242.176 242.251 242.324 242.385 242.430 242.453 242.454 242.454
20.833333	5.000000	0.250000   80  100.7   53.3	32	   0.0    0.0  239.010 249.547 257.320 262.377 265.052 265.829 265.226 263.715 261.685 259.432 257.170 255.043 253.139 251.503 250.150 249.072 248.247 247.645 247.233 246.974 246.837 246.789 246.806 246.863 246.943 247.030 247.112 247.181 247.230 247.256 247.257 247.257
20.833333	5.000000	0.250000   81  105.4   54.8	32	   0.0    0.0  234.165 243.936 251.307 256.287 259.115 260.174 259.900 258.714 256.974 254.968 252.906 250.936 249.150 247.600 246.304 245.262 244.457 243.861 243.446 243.178 243.028 242.966 242.968 243.011 243.077 243.153 243.226 243.287 243.332 243.356 243.356 243.356
20.833333	5.000000	0.250000   82  121.5   49.2	32	   0.0    0.0  232.629 242.444 250.564 256.900 261.486 264.462 266.046 266.500 266.097 265.099 263.736 262.196 260.624 259.125 257.766 256.586 255.600 254.806 254.191 253.736 253.416 253.206 253.084 253.025 253.011 253.024 253.051 253.081 253.106 253.119 253.120 253.120
20.833333	5.000000	0.250000   83  117.0   45.7	32	   0.0    0.0  236.943 247.466 256.062 262.637 267.248 270.080 271.405 271.538 270.800 269.484 267.839 266.067 264.312 262.677 261.223 259.982 258.962 258.154 257.541 257.096 256.793 256.605 256.503 256.466 256.471 256.501 256.542 256.582 256.613 256.630 256.631 256.631
20.833333	5.000000	0.250000   84  122.4   46.5	32	   0.0    0.0  232.721 242.552 250.685 257.030 261.623 264.603 266.188 266.641 266.237 265.237 263.871 262.328 260.754 259.252 257.891 256.710 255.722 254.927 254.312 253.855 253.535 253.325 253.203 253.144 253.130 253.144 253.171 253.201 253.225 253.239 253.239 253.239
